Time/s,Azimuth/deg,Zenith/deg
8.161058492060747,1.1469619725292504,5.664062369248328
8.305086836297113,1.1672038362490325,5.446390350150271
8.44342328886422,1.1866457567625814,5.224985647159489
8.575973040867547,1.2052744095487238,5.000000000000001
8.702645249328077,1.2230770274593619,4.771587602596084
8.823353099441544,1.2400414094694396,4.539904997395468
8.938013864076975,1.2561559290389175,4.3051109680829525
9.046548960473725,1.2714095420810212,4.067366430758002
9.14888400409817,1.285791794531306,3.8268343236508984
9.244948859623156,1.2992928295123523,3.583679495453004
9.334677688995258,1.3119033940891758,3.338068592337709
9.418008996556877,1.3236148456107273,3.0901699437494745
9.494885671192302,1.3344191576331341,2.840153447039228
9.565255025468813,1.3443089254206233,2.5881904510252074
9.629068831746018,1.3532773710203583,2.334453638559055
9.686283355228664,1.3613183479077087,2.0791169081775944
9.736859383940288,1.3684263451987726,1.8223552549214745
9.780762255597136,1.374596491427258,1.5643446504023093
9.817961881363972,1.3798245578831456,1.305261922200517
9.848432766475463,1.3841069615108352,1.0452846326765346
9.872154027709003,1.3874407673647904,0.78459095727845
9.889109407697049,1.3898236906210064,0.5233595624294397
9.899287286069095,1.3912540981429133,0.2617694830787314
9.902680687415705,1.391731009600646,6.123233995736766e-16
-9.063077870366506,-4.22618261740698,6.123233995736766e-16
-9.059972179935752,-4.224734410175261,0.2617694830787314
-9.050657237128577,-4.220390781009,0.5233595624294397
-9.035139425941493,-4.213154706814659,0.78459095727845
-9.013429381507152,-4.20303114683604,1.0452846326765346
-8.98554198280557,-4.190027039255471,1.305261922200517
-8.951496342466811,-4.174151296438717,1.5643446504023093
-8.911315793672141,-4.155414798826892,1.8223552549214745
-8.865027874162646,-4.133830387479552,2.0791169081775944
-8.812664307366223,-4.10941285527407,2.334453638559055
-8.754260980655937,-4.082178936767335,2.5881904510252074
-8.689857920754601,-4.052147296726727,2.840153447039228
-8.619499266302467,-4.019338517338216,3.0901699437494745
-8.543233237606808,-3.9837750841003614,3.338068592337709
-8.461112103594113,-3.9454813704138694,3.583679495453004
-8.373192145987597,-3.9044836208772877,3.8268343236508984
-8.279533620734497,-3.860809933300265,4.067366430758002
-8.180200716709681,-3.8144902394467173,4.3051109680829525
-8.075261511723776,-3.7655562845210926,4.539904997395468
-7.964787925866047,-3.71404160541179,4.771587602596084
-7.848855672213963,-3.6599815077066555,5.000000000000001
-7.727544204943233,-3.6034130414962955,5.224985647159489
-7.600936664873883,-3.5443749759817913,5.446390350150271
-7.469119822489683,-3.482907772904229,5.664062369248328
-7.33218401847001,-3.4190535588142437,5.877852522924732
-7.1902231017748415,-3.352856096200583,6.087614290087206
-7.043334365325375,-3.2843607534974857,6.2932039104983755
-6.891618479324316,-3.2136144739914214,6.494480483301837
-6.735179422261551,-3.1406657436485075,6.691306063588582
-6.574124409652487,-3.065564557884652,6.88354575693754
-6.408563820557889,-2.9883623873011884,7.0710678118654755
-6.238611121935587,-2.9091121424095006,7.253743710122876
-6.064382790875889,-2.8278681373687995,7.431448254773942
-5.885998234774005,-2.744686052761911,7.6040596560003095
-5.703579709494177,-2.6596228974345864,7.771459614569709
-5.517252235581626,-2.5727369694244886,7.933533402912351
-5.327143512579707,-2.484087816006627,8.090169943749475
-5.13338383151102,-2.393736192882628,8.241261886220157
-4.9361059855824605,-2.3017440225418193,8.386705679454241
-4.735445179175377,-2.208174351822639,8.526401643540922
-4.531538935183252,-2.1130913087034897,8.660254037844387
-4.324527000760375,-2.016560058352622,8.788171126619654
-4.114551251546117,-1.9186467584671807,8.910065241883679
-3.9017555944304725,-1.819418513932031,9.025852843498607
-3.6862858689274454,-1.7189433308294142,9.135454576426008
-3.4682897472239427,-1.6172900698309824,9.238795325112868
-3.2479166329726312,-1.5145283990041298,9.335804264972017
-3.0253175588981365,-1.4107287460649813,9.426414910921784
-2.800645083286757,-1.3059622501107535,9.510565162951535
-2.5740531854306363,-1.2003007128645695,9.58819734868193
-2.3456971600980463,-1.0938165494661465,9.659258262890683
-2.115733511102113,-0.9865827388420751,9.723699203976766
-1.884319844040918,-0.8786727736897091,9.781476007338057
-1.6516147582824932,-0.7701606101089403,9.832549075639546
-1.417777738268739,-0.6611206169163837,9.876883405951379
-1.1829690442127543,-0.5516275246767042,9.914448613738104
-0.9473496022644885,-0.44175637448602123,9.945218953682733
-0.7110808942199988,-0.3315824665424886,9.969173337331279
-0.47432484684989407,-0.2211813085393016,9.986295347545738
-0.23724372092281315,-0.1106285639154946,9.996573249755572
-0.0,-0.0,10.0
